feature_id,missing_count,missing_rate
MIMAT0023712,22,0.056847545219638244
MIMAT0003293,7,0.01808785529715762
MIMAT0027502,361,0.9328165374677002
MIMAT0027505,142,0.3669250645994832
MIMAT0004948,383,0.9896640826873385
MIMAT0027508,343,0.8863049095607235
MIMAT0019688,221,0.5710594315245479
MIMAT0027607,317,0.8191214470284238
MIMAT0018106,310,0.8010335917312662
MIMAT0017950,6,0.015503875968992248
